clone_id	gene_symbol	M1H_rep1	M1H_rep2	M1H_rep3	M1H_mean
ZNF75A-2	ZNF75A	0.03886886290170904	0.11238764858129667	0.024952798184378296	0.05873643655579466
ZNF778-1	ZNF778	2.746287635318503	2.732019719320599	3.033250569494534	2.8371859747112116
ZNF778-2	ZNF778	-0.28213022539255395	-0.3165314171627423	-0.5959980811742134	-0.3982199079098365
ZNF79-1	ZNF79	0.7266167420860803	0.39730082040834575	0.7822987115717103	0.6354054246887121
ZNF79-2	ZNF79	-0.8869993997418628	-0.18928603245750567	-0.483934252916749	-0.5200732283720392
ZSCAN18-1	ZSCAN18	0.23037475183082953	0.2488626684739245	0.1213689283949146	0.2002021162332229
ZSCAN18-2	ZSCAN18	3.7482034292242723	3.835021557568468	3.7360025532843126	3.773075846692351
ZSCAN21-1	ZSCAN21	1.261869892271744	1.2872207337678514	1.6833212681187044	1.4108039647194335
ZSCAN25-1	ZSCAN25	1.35494707970961	1.2433074232784818	1.2846568263521108	1.2943037764467342
ZSCAN26-1	ZSCAN26	1.2584978691697388	1.611276047846801	1.535293579747364	1.4683558322546346
ZSCAN26-2	ZSCAN26	1.0819222091656897	1.1136859371845376	1.037678385198758	1.077762177182995
ZSCAN32-1	ZSCAN32	1.7389956095783448	0.9184429687537089	1.1690079544047185	1.275482177578924
ZSCAN32-2	ZSCAN32	1.051175012984311	1.2666318978207916	0.6614486632276823	0.9930851913442615
ZSCAN32-4	ZSCAN32	0.6060823589038731	0.5890726699272443	0.3547613393347215	0.516638789388613
ZSCAN9-1	ZSCAN9	0.10123248233806172	0.16866006223300156	-0.6913749448865346	-0.14049413343849046
ZSCAN9-2	ZSCAN9	-0.05278925009295427	-0.4355360404569447	-0.27830235795825425	-0.25554254950271776
